Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Con cámara de retroceso,Kilómetros,Precio,Tipo de vendedor,HP,Tracción
peugeot,3008,2023.0,gt pack,Blanco,Híbrido,5.0,,,,60000.0,43500.0,particular,,
peugeot,2008,2018.0,thp sport,Plateado,Nafta,5.0,manual,1.6,,104500.0,14000.0,particular,,
jeep,compass,2019.0,longitude,Gris,Nafta,5.0,,2.4,,75000.0,24500.0,concesionaria,,
hyundai,tucson,2013.0,gl,Gris,Nafta,5.0,automatica,2.0,,112000.0,14900.0,concesionaria,,4x2
ford,territory,2025.0,titanium 7at,Blanco,Nafta,5.0,,1.8,,0.0,39680.0,tienda,,
chevrolet,tracker,2023.0,ltz turbo,Blanco,Nafta,5.0,automatica,1.2,,42000.0,23200.0,concesionaria,,
toyota,corollacross,2024.0,seg ecvt,Negro,Híbrido,5.0,,1.8,,6741.0,44000.0,concesionaria,,
peugeot,2008,2025.0,allure,Gris,Nafta,5.0,,1.0,1,1111.0,28720.0,concesionaria,,
renault,duster,2018.0,ph2 privilege,Blanco,Nafta,5.0,manual,2.0,,73000.0,18319.0,concesionaria,143.0,4x2
ford,kuga,2012.0,trend ku01ku04,Blanco,Nafta,5.0,manual,2.5,,160000.0,12900.0,particular,,4x4
toyota,landcruiser,2019.0,prado vx,Blanco,Nafta,5.0,automatica,4.0,,104000.0,68000.0,concesionaria,,
chevrolet,tracker,2025.0,premier turbo,Negro,Nafta,5.0,automatica,1.2,,0.0,30353.0,tienda,,
chery,tiggo4pro,2024.0,comfort,Rojo,Nafta,5.0,automatica,1.5,,0.0,25900.0,concesionaria,,
volkswagen,tiguan,2024.0,life,Plateado,Nafta,5.0,automatica,2.0,1,0.0,47120.0,concesionaria,,4x4
honda,crv,2024.0,ex,Gris,Nafta,5.0,automatica,1.5,,0.0,59500.0,tienda,,4x2
peugeot,2008,2018.0,allure,Blanco,Nafta,5.0,manual,1.6,,110000.0,13360.0,concesionaria,,
peugeot,2008,2017.0,thp sport,Blanco,Nafta,5.0,manual,1.6,1,79000.0,6000.0,concesionaria,,
toyota,hiluxsw4,2014.0,srv c3,Negro,Diésel,5.0,manual,3.0,,102000.0,34000.0,concesionaria,171.0,4x4
volkswagen,tcross,2025.0,200 tsi trendline,Negro,Nafta,5.0,automatica,1.0,,0.0,20392.0,tienda,,
audi,q5sportback,2025.0,45tfsi s sline,Negro,Nafta,5.0,automatica,2.0,,0.0,126000.0,tienda,245.0,4x4
volkswagen,touareg,2009.0,v8 premium,Negro,Nafta,5.0,,4.2,,136000.0,19500.0,concesionaria,,
renault,duster,2014.0,confort plus abs,Plateado,Nafta,5.0,manual,1.6,,141000.0,10400.0,concesionaria,110.0,4x2
chery,tiggo3,2016.0,confort,Dorado,Nafta,5.0,manual,1.6,1,117000.0,13800.0,particular,,
ford,explorer,1994.0,xlt,Gris,Nafta,5.0,automatica,4.0,,850000.0,5995.0,particular,,4x4
chevrolet,tracker,2016.0,ltz,Rojo,Nafta,5.0,automatica,1.8,,81000.0,14800.0,concesionaria,140.0,4x4
toyota,hiluxsw4,2023.0,tdi grs,Negro,Diésel,5.0,automatica,2.8,1,54000.0,59000.0,particular,,4x4
renault,duster,2013.0,confort plus abs,Azul,Nafta,5.0,manual,1.6,,154000.0,13500.0,concesionaria,110.0,4x2
landrover,evoque,2013.0,si4,Blanco,Nafta,5.0,,,,113500.0,33000.0,concesionaria,,
jeep,compass,2022.0,t270 longitude,Plateado,Nafta,5.0,,1.3,1,41400.0,32800.0,particular,,
bmw,x5,2017.0,50i m package,Azul,Nafta,5.0,,4.4,,60000.0,80000.0,particular,449.0,4x4
hyundai,tucson,2006.0,crdi,Dorado,Diésel,5.0,automatica,2.0,,200000.0,9440.0,concesionaria,,4x4
renault,duster,2018.0,ph2 privilege,Blanco,Nafta,5.0,manual,1.6,1,130000.0,16800.0,particular,110.0,4x2
chevrolet,tracker,2015.0,ltz,Rojo,Nafta,5.0,manual,1.8,1,120000.0,14000.0,concesionaria,140.0,4x2
volkswagen,tcross,2025.0,200 tsi trendline,Blanco,Nafta,5.0,automatica,1.0,,0.0,25280.0,concesionaria,,
peugeot,3008,2018.0,gtline hdi,Gris,Diésel,5.0,automatica,2.0,,80000.0,29500.0,concesionaria,,
ford,territory,2022.0,titanium,Gris,Nafta,5.0,,1.5,1,20000.0,32000.0,particular,,
renault,dusteroroch,2016.0,privilege,Blanco,Nafta,5.0,manual,2.0,,165000.0,16000.0,concesionaria,,
volkswagen,taos,2022.0,250 tsi highline,Plateado,Nafta,5.0,,1.4,,50203.0,32500.0,concesionaria,,
nissan,kicks,2022.0,advance,Rojo,Nafta,5.0,manual,1.6,,58500.0,24000.0,concesionaria,,
audi,q3,2020.0,tfsi,Gris,Nafta,5.0,automatica,1.4,,68000.0,40000.0,particular,150.0,
peugeot,2008,2020.0,allure am20,Gris,Nafta,5.0,manual,1.6,1,65000.0,14800.0,particular,,
jeep,cherokee,2000.0,classic,Marrón,Nafta,5.0,manual,4.0,,298000.0,18000.0,particular,,
honda,hrv,2017.0,lx,Blanco,Nafta,5.0,automatica,1.8,1,120000.0,18500.0,particular,,4x2
citroen,c4cactus,2018.0,vti 115 shine,Gris,Nafta,5.0,automatica,1.6,,116000.0,15500.0,concesionaria,,
chevrolet,tracker,2024.0,ltz turbo,Plateado,Nafta,5.0,automatica,1.2,,0.0,23840.0,tienda,,
dodge,journey,2018.0,sxt techo dvd nav,Negro,Nafta,5.0,,2.4,,118225.0,23000.0,concesionaria,170.0,
jeep,renegade,2022.0,longitude l18,Negro,Nafta,5.0,automatica,1.8,1,90200.0,23960.0,tienda,,4x2
nissan,kicks,2025.0,exclusive,Blanco,Nafta,5.0,automatica,1.6,1,0.0,28472.0,concesionaria,,
jeep,renegade,2023.0,sport,Plateado,Nafta,5.0,automatica,1.8,1,47000.0,24500.0,particular,,
volkswagen,tcross,2025.0,200 tsi highline,Gris,Nafta,5.0,automatica,1.0,,0.0,31192.0,tienda,,
renault,koleos,2013.0,ph3 dynamique plus,Negro,Nafta,5.0,manual,2.5,,171000.0,9900.0,concesionaria,,
jeep,compass,2021.0,limited plus,Gris,Nafta,5.0,,2.4,1,36000.0,36000.0,particular,,
audi,q3,2013.0,tfsi,Gris,Nafta,5.0,automatica,2.0,,145000.0,18000.0,particular,211.0,4x4
ford,territory,2022.0,titanium,Dorado,Nafta,5.0,,1.5,,67953.0,29200.0,tienda,,
chevrolet,tracker,2024.0,turbo premier,Azul,Nafta,5.0,automatica,1.2,,1000.0,28720.0,concesionaria,,
ford,ecosport,2018.0,se,Marrón,Nafta,5.0,manual,1.5,0,76000.0,14000.0,concesionaria,123.0,4x2
jeep,compass,2013.0,limited,Gris,Nafta,5.0,automatica,2.4,,170000.0,14800.0,concesionaria,170.0,
jeep,grandcherokee,2009.0,limited,Negro,Diésel,5.0,automatica,3.0,0,220000.0,13000.0,particular,,
toyota,sw4,2025.0,srx,Gris,Diésel,5.0,automatica,2.8,,0.0,57200.0,concesionaria,204.0,4x4
renault,duster,2016.0,ph2 privilege,Blanco,Nafta,5.0,manual,1.6,,142000.0,13040.0,concesionaria,110.0,4x2
ford,ecosport,2016.0,se tdci,Blanco,Diésel,5.0,manual,1.5,0,113000.0,10392.0,particular,90.0,4x2
volkswagen,nivus,2024.0,tsi 200 comfortline,,Nafta,5.0,,1.0,,1000.0,23920.0,particular,,
toyota,corollacross,2022.0,seg ecvt,Negro,Híbrido,5.0,,1.8,1,30000.0,35000.0,particular,,
volkswagen,tcross,2025.0,170 tsi,Blanco,Nafta,5.0,manual,1.0,,0.0,23080.0,tienda,,
volkswagen,nivus,2024.0,tsi 200 comfortline,Azul,Nafta,5.0,,1.0,,17230.0,26400.0,particular,,
ford,ecosport,2018.0,se,Rojo,Nafta,5.0,,1.5,,78000.0,17600.0,concesionaria,123.0,4x2
ford,ecosport,2022.0,se,Gris,Nafta,5.0,manual,1.5,,8000.0,20000.0,concesionaria,123.0,4x2
nissan,kicks,2018.0,advance,Rojo,Nafta,5.0,automatica,1.6,,86000.0,17600.0,concesionaria,,
audi,q2,2024.0,tfsi advanced,Plateado,Nafta,5.0,,1.5,1,0.0,55000.0,tienda,150.0,
volkswagen,tcross,2024.0,200 tsi highline,Blanco,Nafta,5.0,automatica,1.0,1,0.0,24800.0,tienda,,
hyundai,tucson,2008.0,n,Celeste,Nafta,5.0,manual,2.0,,204000.0,8800.0,concesionaria,,4x2
volkswagen,tiguanallspace,2019.0,tsi highline,Blanco,Nafta,5.0,automatica,2.0,,130000.0,29200.0,concesionaria,,
hyundai,creta,2017.0,gl,Blanco,Nafta,5.0,,1.6,1,180000.0,16399.0,particular,,
volkswagen,tiguan,2014.0,exclusive tsi,Negro,Nafta,5.0,automatica,2.0,,115000.0,19200.0,concesionaria,200.0,
hyundai,tucson,2019.0,style,Negro,Nafta,,automatica,2.0,1,160000.0,20000.0,particular,,4x2
jeep,renegade,2024.0,series,Blanco,Nafta,5.0,automatica,1.3,,8400.0,32500.0,concesionaria,,
citroen,c4cactus,2019.0,vti 115 feel,Blanco,Nafta,5.0,manual,1.6,,96000.0,15900.0,concesionaria,,
toyota,hiluxsw4,1998.0,i runner tc cu,Beige,Diésel,5.0,manual,3.0,,290000.0,18500.0,particular,,
renault,duster,2020.0,ph2 privilege,Gris,Nafta,5.0,manual,2.0,1,45000.0,20700.0,particular,,4x4
jeep,renegade,2024.0,longitude,Negro,Nafta,5.0,automatica,1.3,,0.0,29200.0,tienda,,4x2
chevrolet,tracker,2019.0,ltz,Gris,Nafta,5.0,,1.8,,127000.0,16320.0,tienda,,
audi,q2,2018.0,tfsi serie,Gris,Nafta,5.0,,1.4,,90000.0,32000.0,concesionaria,150.0,
renault,duster,2018.0,ph2 privilege,Plateado,Nafta,5.0,manual,2.0,,103500.0,15600.0,concesionaria,,4x2
hyundai,tucson,2013.0,gl l10,Negra,Nafta,5.0,automatica,2.0,,206720.0,11920.0,concesionaria,,4x2
jeep,compass,2025.0,t270 sport,Negro,Nafta,5.0,automatica,1.3,1,0.0,21440.0,tienda,,4x2
nissan,kicks,2018.0,advance,Gris,Nafta,5.0,automatica,1.6,,111000.0,17600.0,concesionaria,,
dodge,journey,2017.0,sxt techo dvd nav,Negro,Nafta,5.0,,2.4,,63700.0,21200.0,concesionaria,170.0,
volkswagen,tcross,2021.0,trendlinde,Blanco,Nafta,5.0,manual,1.6,,75000.0,20800.0,concesionaria,,
chery,tiggo4pro,2025.0,comfort,Celeste,Nafta,5.0,automatica,1.5,,0.0,26000.0,concesionaria,,
ford,ecosport,2007.0,xls,Rojo,Nafta,5.0,manual,1.6,,220000.0,6320.0,particular,,
chevrolet,tracker,2023.0,turbo premier,Rojo,Nafta,5.0,automatica,1.2,,44430.0,25200.0,concesionaria,,
citroen,c4cactus,2018.0,puretech 110 ss shine,,Nafta,5.0,automatica,1.2,,112000.0,13900.0,particular,,
renault,duster,2017.0,ph2 dynamique,Gris,Nafta,5.0,manual,1.6,,104000.0,13440.0,concesionaria,110.0,4x2
toyota,rav4,2018.0,vx,Gris,Nafta,5.0,,2.5,1,168000.0,31000.0,particular,,
dodge,journey,2010.0,rt filasdvdtecho,Negro,Nafta,5.0,automatica,2.7,1,180000.0,12500.0,particular,,
citroen,c4cactus,2020.0,vti 115 feel pk,Plateado,Nafta,5.0,manual,1.6,,97000.0,15920.0,tienda,,
peugeot,2008,2017.0,thp sport,Gris oscuro,Nafta,5.0,manual,1.6,0,115000.0,13800.0,tienda,,
renault,dusteroroch,2017.0,outsider,Blanco,Nafta,,manual,1.6,,109000.0,15800.0,particular,,
jeep,commander,2024.0,td380 at9 limited,Negro,Diésel,5.0,,2.0,,0.0,51080.0,tienda,,4x4
honda,crv,2015.0,lx,Blanco,Nafta,5.0,automatica,2.4,,75000.0,21200.0,concesionaria,185.0,4x2
renault,duster,2011.0,dynamique,Gris,Nafta,5.0,manual,1.6,,185000.0,8900.0,particular,110.0,4x2
toyota,sw4,2025.0,srx,Blanco,Diésel,5.0,automatica,2.8,,4982.0,58240.0,concesionaria,204.0,4x4
ford,ecosport,2018.0,titanium,Blanco,Nafta,5.0,manual,1.5,,90000.0,16800.0,concesionaria,123.0,4x2
ford,ecosport,2017.0,se,Dorado,Nafta,5.0,manual,1.6,,150000.0,13900.0,concesionaria,110.0,4x2
chery,tiggo,2013.0,f2 confort,Negro,Nafta,5.0,automatica,2.0,,119500.0,12000.0,particular,138.0,4x2
ford,ecosport,2014.0,se tdci,Blanco,Diésel,5.0,manual,1.5,,138971.0,11500.0,particular,90.0,4x2
peugeot,2008,2020.0,in concert,Gris,Nafta,5.0,manual,1.6,,46000.0,15760.0,particular,,
peugeot,2008,2025.0,active,Azul,Nafta,5.0,,1.0,,0.0,16400.0,tienda,,
chevrolet,tracker,2024.0,turbo,Rojo,Nafta,5.0,manual,1.2,,0.0,23922.0,concesionaria,,
peugeot,2008,2016.0,feline,Marrón,Nafta,5.0,manual,1.6,,94000.0,12800.0,particular,,
chevrolet,tracker,2016.0,ltz,Negro,Nafta,5.0,automatica,1.8,,110000.0,15500.0,particular,140.0,4x4
chery,tiggo3,2018.0,confort,Blanco,Nafta,5.0,manual,1.6,,132000.0,14000.0,concesionaria,,
jeep,compass,2024.0,serie,Blanco,Nafta,5.0,automatica,1.3,,0.0,31853.0,tienda,,
citroen,c4cactus,2020.0,vti 115 shine bi tono,Rojo,Nafta,5.0,automatica,1.6,1,77000.0,19120.0,particular,,
dodge,journey,2012.0,sxt filas,Gris,Nafta,5.0,automatica,2.4,0,210000.0,9520.0,particular,170.0,
volkswagen,taos,2025.0,250 tsi comfortline,Gris,Nafta,5.0,,1.4,1,0.0,29440.0,concesionaria,,
honda,crv,2012.0,lx,Negro,Nafta,5.0,automatica,2.4,0,151000.0,16200.0,concesionaria,185.0,4x2
chevrolet,tracker,2025.0,turbo,Blanco,Nafta,5.0,automatica,1.2,,0.0,11999.0,tienda,,
mitsubishi,outlander,2013.0,sport gls panoramico,Gris,Nafta,5.0,automatica,2.0,,155621.0,18200.0,concesionaria,,4x4
jeep,renegade,2017.0,sport,Gris,Nafta,5.0,automatica,1.8,,109221.0,17000.0,concesionaria,,
bmw,x6,2010.0,35i sportive,Negro,Nafta,5.0,,3.0,1,105000.0,33800.0,particular,306.0,4x4
volkswagen,taos,2025.0,250 tsi highline,Gris,Nafta,5.0,,1.4,,0.0,36792.0,tienda,,
chevrolet,tracker,2025.0,,Azul,Nafta,5.0,automatica,1.2,,1111.0,23920.0,concesionaria,,
honda,hrv,2024.0,exl,Gris,Nafta,5.0,,1.5,,0.0,35600.0,concesionaria,,
kia,soul,2015.0,ex bc,Gris,Nafta,5.0,automatica,1.6,,86000.0,16500.0,particular,132.0,
toyota,corollacross,2024.0,seg ecvt,Blanco,Híbrido,5.0,,1.8,1,2500.0,39000.0,concesionaria,,
honda,crv,2014.0,ex l,Gris,Nafta,5.0,automatica,2.4,1,145000.0,25000.0,particular,185.0,4x4
chevrolet,tracker,2013.0,ltz,Plateado,Nafta,5.0,manual,1.8,,1000.0,11200.0,particular,140.0,4x2
bmw,x5,2008.0,d executive,Negro,Diésel,5.0,manual,3.0,,170000.0,25000.0,particular,,
hyundai,tucson,2008.0,crdi,Plateado,Diésel,5.0,manual,2.0,,189000.0,8000.0,concesionaria,,4x4
chevrolet,equinox,2020.0,lt,Rojo,Nafta,5.0,,1.5,0,74000.0,24000.0,particular,,4x2
renault,captur,2018.0,intens,Rojo,Nafta,5.0,manual,2.0,,76300.0,14800.0,tienda,,
chevrolet,tracker,2017.0,ltz,Blanco,Nafta,5.0,manual,1.8,,89000.0,18000.0,particular,,
jeep,grandcherokee,2015.0,limited,Negro,Nafta,5.0,automatica,3.6,,164000.0,43500.0,concesionaria,286.0,
ford,ecosport,2014.0,titanium powershift dps6,Rojo,Nafta,5.0,,2.0,,116800.0,13040.0,particular,,4x2
honda,crv,2012.0,ex mexico,Gris,Nafta,5.0,automatica,2.4,,97000.0,17600.0,particular,,4x4
renault,dusteroroch,2017.0,outsider,Blanco,Nafta,,manual,1.6,,121000.0,17200.0,concesionaria,,
chevrolet,tracker,2017.0,ltz,Plateado,Nafta,5.0,manual,1.8,,74500.0,13920.0,particular,,
volkswagen,tiguanallspace,2025.0,tsi life 4motion,Azul,Nafta,5.0,automatica,2.0,,0.0,44800.0,tienda,,
mercedesbenz,claseml,2014.0,ml350 sport befficiency,Negro,Nafta,5.0,,3.5,,146000.0,39500.0,concesionaria,,4x4
toyota,sw4,2018.0,srx tdi 7a,Blanco,Diésel,,automatica,2.8,1,67000.0,38400.0,particular,,4x4
jeep,compass,2025.0,t270 series,Blanco,Nafta,5.0,automatica,1.3,1,0.0,35992.0,tienda,,4x2
chevrolet,tracker,2016.0,ltz,Blanco,Nafta,5.0,automatica,1.8,1,95000.0,15500.0,concesionaria,140.0,4x4
audi,q2,2018.0,tfsi serie,Blanco,Nafta,5.0,,1.4,,60000.0,31000.0,concesionaria,150.0,
nissan,kicks,2018.0,exclusive,Gris,Nafta,5.0,automatica,1.6,1,79000.0,19900.0,particular,,
volkswagen,taos,2024.0,250 tsi highline,Beige,Nafta,5.0,automatica,1.4,,1000.0,33360.0,tienda,,
ford,ecosport,2016.0,s,Blanco,Nafta,5.0,manual,1.6,,120000.0,12800.0,concesionaria,110.0,4x2
mitsubishi,outlander,2025.0,gls full,Negro,Nafta,5.0,automatica,2.5,,0.0,54500.0,tienda,,
ford,ecosport,2012.0,my10 xl plus mp3,Blanco,Nafta,5.0,manual,1.6,,140000.0,10400.0,concesionaria,,4x2
bmw,x1,2019.0,sdrive 18i active,Gris,Nafta,,manual,2.0,,88000.0,35000.0,particular,,
peugeot,2008,2017.0,allure,Plateado,Nafta,5.0,manual,1.6,,140000.0,13500.0,particular,,
renault,duster,2016.0,ph2 dynamique,Plateado,Nafta,5.0,manual,1.6,,126000.0,13280.0,concesionaria,110.0,4x2
ford,territory,2020.0,titanium,Marrón,Nafta,5.0,,1.5,,76924.0,28800.0,concesionaria,,
jeep,compass,2025.0,sport,Gris,Nafta,5.0,automatica,1.3,1,0.0,33968.0,tienda,,
jeep,wrangler,2019.0,unlimited,Blanco,Nafta,5.0,automatica,3.6,,18100.0,85000.0,concesionaria,284.0,
toyota,hiluxsw4,2007.0,srv,Gris,Diésel,5.0,manual,3.0,,317000.0,21000.0,particular,,
ford,ecosport,2014.0,freestyle,Gris,Nafta,5.0,manual,1.6,,138900.0,12700.0,particular,110.0,4x2
fiat,pulse,2024.0,abarth gse,Rojo,Nafta,5.0,automatica,1.3,,0.0,28000.0,tienda,,
jeep,compass,2025.0,t270 series,Gris,Nafta,5.0,automatica,1.3,1,1000.0,42100.0,particular,,4x2
nissan,kicks,2021.0,exclusive,Gris,Nafta,5.0,automatica,1.6,1,45000.0,24000.0,concesionaria,,
jeep,renegade,2025.0,serie s,Plateado,Nafta,5.0,,1.3,,0.0,30800.0,tienda,,
citroen,c4cactus,2018.0,puretech 110 ss shine,Negro,Nafta,5.0,automatica,1.2,,95000.0,12700.0,particular,,
chevrolet,tracker,2021.0,turbo premier,Negro,Nafta,5.0,automatica,1.2,,90000.0,24000.0,concesionaria,,
chevrolet,tracker,2019.0,ltz premier,Plateado,Nafta,5.0,,1.8,1,120000.0,20490.0,concesionaria,,4x4
citroen,c3aircross,2025.0,shine turbo 200 bitono,Gris,Nafta,5.0,automatica,1.0,,0.0,23280.0,tienda,,
volkswagen,tcross,2024.0,170 tsi,Gris,Nafta,5.0,manual,1.0,,1111.0,25600.0,particular,,
bmw,x1,2025.0,18i sdrive xline,Verde,Nafta,5.0,,1.5,,0.0,62900.0,concesionaria,156.0,
citroen,c3aircross,2025.0,feel pack turbo 200,Gris,Nafta,5.0,automatica,1.0,,0.0,23840.0,concesionaria,,
peugeot,2008,2025.0,allure,Gris,Nafta,5.0,automatica,1.0,,0.0,31840.0,concesionaria,,
ford,ecosport,2013.0,s,Plateado,Nafta,5.0,manual,1.6,,174000.0,10800.0,concesionaria,110.0,4x2
nissan,kicks,2019.0,exclusive,Blanco,Nafta,5.0,automatica,1.6,1,65000.0,18800.0,particular,,
jeep,cherokee,2003.0,sport,Rojo,Nafta,5.0,manual,2.4,,168000.0,9000.0,particular,,
honda,crv,2006.0,lx,Gris,Nafta,5.0,manual,2.4,,280000.0,9500.0,particular,,4x4
ford,ecosport,2019.0,se,Azul,Nafta,5.0,manual,1.5,,63200.0,16720.0,concesionaria,123.0,4x2
toyota,corollacross,2023.0,seg ecvt,Blanco,Híbrido,5.0,,1.8,,27000.0,34500.0,particular,,
renault,duster,2012.0,dynamique,Gris,Nafta,5.0,manual,1.6,,121500.0,10320.0,concesionaria,110.0,4x2
volkswagen,nivus,2025.0,tsi 200 comfortline,Plateado,Nafta,5.0,,1.0,,0.0,25520.0,concesionaria,,
bmw,x1,2017.0,sdrive 25i xline,Gris,Nafta,5.0,manual,2.0,,106000.0,28000.0,concesionaria,231.0,
chevrolet,tracker,2016.0,ltz,Rojo,Nafta,5.0,,1.8,,111354.0,15040.0,tienda,140.0,
chevrolet,tracker,2021.0,premier turbo,Rojo,Nafta,5.0,automatica,1.2,,90000.0,20400.0,concesionaria,,
jeep,renegade,2024.0,longitude,Gris,Nafta,5.0,automatica,1.3,1,0.0,28634.0,tienda,,4x2
nissan,kicks,2019.0,exclusive,Plateado,Nafta,5.0,automatica,1.6,,52000.0,22500.0,particular,,
nissan,kicks,2018.0,exclusive,Blanco,Nafta,5.0,automatica,1.6,,90000.0,21360.0,concesionaria,,
audi,sq5,2018.0,tfsi,Blanco,Nafta,5.0,automatica,3.0,,48000.0,69000.0,concesionaria,354.0,
bmw,x1,2012.0,sdrive 18i active,Gris,Nafta,5.0,manual,2.0,,86000.0,18000.0,particular,150.0,
jeep,grandcherokee,2013.0,overland,Negro,Nafta,5.0,automatica,3.6,,179000.0,26500.0,concesionaria,286.0,
chevrolet,tracker,2015.0,ltz,Plateado,Nafta,5.0,automatica,1.8,1,160000.0,12800.0,particular,140.0,4x4
ford,ecosport,2006.0,tdci xls,Negro,Diésel,5.0,manual,1.4,,140000.0,7600.0,concesionaria,,
honda,hrv,2016.0,lx,Plateado,Nafta,5.0,automatica,1.8,,64780.0,23200.0,concesionaria,,4x2
honda,crv,2011.0,ex l,Celeste,Nafta,5.0,automatica,2.4,1,166000.0,14000.0,particular,,4x4
jeep,compass,2025.0,t270 series,Negro,Nafta,5.0,automatica,1.3,,0.0,36800.0,tienda,,4x2
peugeot,2008,2017.0,allure tip,Blanco,Nafta,5.0,,1.6,,98500.0,15000.0,particular,,
peugeot,2008,2024.0,active,Blanco,Nafta,5.0,,1.0,,0.0,26658.0,tienda,,
audi,q3,2013.0,tfsi,Blanco,Nafta,5.0,manual,2.0,,117000.0,20000.0,concesionaria,170.0,4x4
ford,broncosport,2024.0,wildtrak at8,Gris,Nafta,5.0,,2.0,,43500.0,39600.0,particular,,4x4
fiat,pulse,2024.0,drive gse,Rojo,Nafta,5.0,manual,1.3,,0.0,21742.0,tienda,,
baic,x55,2025.0,plus,Blanco,Nafta,5.0,,1.5,1,0.0,45700.0,concesionaria,,
ford,ecosport,2014.0,titanium,Naranja,Nafta,5.0,manual,1.6,,101800.0,13440.0,concesionaria,110.0,4x2
ford,kuga,2013.0,sel t,Blanco,Nafta,5.0,automatica,1.6,,96200.0,16800.0,concesionaria,180.0,4x4
peugeot,2008,2019.0,feline,Plateado,Nafta,5.0,manual,1.6,1,114000.0,13600.0,particular,,
hyundai,tucson,2012.0,gls,Blanco,Nafta,5.0,automatica,2.0,,160000.0,14800.0,concesionaria,,4x4
toyota,corollacross,2022.0,seg,Gris,Nafta,5.0,automatica,2.0,,73520.0,27920.0,particular,,
jeep,compass,2025.0,t270 series,Blanco,Nafta,5.0,automatica,1.3,,0.0,35920.0,tienda,,4x2
jeep,renegade,2025.0,willys,Gris,Nafta,5.0,,1.3,1,0.0,40160.0,tienda,175.0,4x4
dodge,journey,2012.0,sxt techo 3filas,Negro,Nafta,5.0,automatica,2.4,0,108000.0,14900.0,particular,,
ford,ecosport,2018.0,freestyle,Plateado,Nafta,5.0,manual,1.5,,79000.0,15120.0,concesionaria,123.0,4x2
jeep,renegade,2025.0,series,Negro,Nafta,5.0,automatica,1.3,,0.0,28720.0,tienda,,
audi,q3sportback,2024.0,35tfsi sportback,Gris,Nafta,5.0,,1.4,,0.0,62800.0,tienda,150.0,
toyota,corollacross,2022.0,seg,Blanco,Nafta,5.0,automatica,2.0,1,120000.0,26000.0,particular,,
volkswagen,tcross,2025.0,200 tsi comfortline,Negro,Nafta,5.0,automatica,1.0,,0.0,27920.0,tienda,,
mercedesbenz,clasegla,2016.0,gla250 amgline,Plateado,Nafta,5.0,,1.6,1,115000.0,30000.0,particular,211.0,
ford,ecosport,2014.0,titanium powershift dps6,Negro,Nafta,5.0,,2.0,,137000.0,13192.0,concesionaria,,4x2
chery,tiggo3,2016.0,confort,Rojo,Nafta,5.0,manual,1.6,1,97000.0,12000.0,particular,,
citroen,c4cactus,2018.0,puretech 110 ss shine,Azul,Nafta,5.0,automatica,1.2,,59000.0,14868.0,concesionaria,,
chevrolet,tracker,2017.0,ltz,Gris,Nafta,5.0,automatica,1.8,1,197000.0,12500.0,particular,140.0,4x4
toyota,landcruiser,2004.0,prado,Gris,Diésel,5.0,manual,3.0,,365000.0,22500.0,particular,,
chery,tiggo2,2019.0,luxury,Plateado,Nafta,5.0,manual,1.5,,89000.0,14960.0,concesionaria,,
ford,ecosport,2018.0,freestyle,Negro,Nafta,5.0,manual,1.5,1,87000.0,16500.0,particular,123.0,4x2
citroen,c3aircross,2024.0,vti feel pack,Blanco,Nafta,5.0,manual,1.6,1,0.0,20480.0,concesionaria,,
jeep,compass,2019.0,longitude,Blanco,Nafta,5.0,,2.4,,88000.0,23600.0,concesionaria,,
peugeot,2008,2022.0,thp sport tip,Blanco,Nafta,5.0,,1.6,1,3200.0,30000.0,particular,,
toyota,rav4,2008.0,,Gris,Nafta,5.0,automatica,2.4,1,183000.0,15000.0,particular,,4x4
ford,ecosport,2013.0,se,Negro,Nafta,5.0,manual,2.0,,168402.0,10072.0,concesionaria,143.0,4x2
chevrolet,tracker,2021.0,turbo,Azul,Nafta,5.0,manual,1.2,,28000.0,20400.0,concesionaria,,
chevrolet,tracker,2025.0,rs,Gris,Nafta,5.0,automatica,1.2,,0.0,20720.0,tienda,,
peugeot,2008,2018.0,thp sport,Violeta,Nafta,5.0,manual,1.6,,49000.0,16000.0,concesionaria,,
volkswagen,taos,2025.0,250 tsi highline bi tono,Blanco,Nafta,5.0,,1.4,,0.0,35760.0,tienda,,
renault,duster,2014.0,tech road,Gris,Nafta,5.0,manual,1.6,,150000.0,13519.0,concesionaria,110.0,4x2
honda,hrv,2020.0,lx l20,Gris,Nafta,5.0,automatica,1.8,1,47000.0,31000.0,particular,,4x2
honda,hrv,2016.0,ex,Blanco,Nafta,5.0,automatica,1.8,,99000.0,15680.0,concesionaria,,4x2
nissan,kicks,2020.0,advance,Gris,Nafta,5.0,automatica,1.6,,19000.0,20720.0,concesionaria,,
jeep,renegade,2025.0,sport,Negro,Nafta,5.0,automatica,1.8,,0.0,23192.0,tienda,,
ford,ecosport,2018.0,freestyle,Blanco,Nafta,5.0,manual,1.5,,95000.0,19500.0,concesionaria,123.0,4x2
audi,q3,2012.0,tfsi,,Nafta,5.0,manual,2.0,,120000.0,17800.0,particular,170.0,4x4
renault,duster,2018.0,ph2 privilege,Marrón,Nafta,5.0,manual,1.6,,23000.0,19500.0,particular,110.0,4x2
renault,koleos,2011.0,privilege,Azul,Nafta,5.0,automatica,2.5,,130000.0,13000.0,particular,,4x4
